,date,open,time,high,low,close,volume
188,20211228.1145,44500,114500,44500,44500,44500,1
189,20211228.1133,44500,113300,44500,44500,44500,9
190,20211228.1124,44650,112400,44650,44650,44650,4
191,20211228.1119,44500,111900,44500,44500,44500,5
192,20211228.1116,44500,111600,44500,44500,44500,1
193,20211228.1054,44550,105400,44650,44500,44650,12
194,20211228.1051,44550,105100,44550,44550,44550,3
195,20211228.105,44550,105000,44550,44550,44550,1
196,20211228.1048,44550,104800,44600,44550,44600,11
197,20211228.1045,44500,104500,44500,44500,44500,13
198,20211228.1044,44500,104400,44500,44500,44500,21
199,20211228.1042,44450,104200,44450,44450,44450,15
200,20211228.1041,44450,104100,44450,44450,44450,36
201,20211228.104,44400,104000,44400,44400,44400,1
202,20211228.1039,44450,103900,44450,44450,44450,1
203,20211228.1036,44400,103600,44400,44400,44400,2
204,20211228.1023,44400,102300,44400,44400,44400,2
205,20211228.1007,44450,100700,44450,44400,44400,2
206,20211228.1006,44450,100600,44450,44450,44450,1
207,20211228.1002,44450,100200,44450,44450,44450,25
208,20211228.0959,44400,95900,44400,44400,44400,12
209,20211228.0956,44400,95600,44400,44400,44400,1
210,20211228.0954,44400,95400,44400,44400,44400,1
211,20211228.0953,44300,95300,44400,44300,44400,4
212,20211228.095,44200,95000,44200,44200,44200,61
213,20211228.0946,44150,94600,44150,44150,44150,2
214,20211228.0944,44200,94400,44200,44200,44200,2
215,20211228.0941,44250,94100,44250,44250,44250,1
216,20211228.0937,44250,93700,44250,44250,44250,1
217,20211228.0926,44250,92600,44250,44250,44250,6
218,20211228.092,44250,92000,44250,44250,44250,1
219,20211228.0917,44250,91700,44250,44250,44250,2
220,20211228.0909,44700,90900,44700,44700,44700,25
221,20211228.09,44950,90000,44950,44900,44900,7
222,20211227.1535,44950,153500,44950,44950,44950,1448
223,20211227.153,44950,153000,44950,44950,44950,263
224,20211227.1519,44700,151900,44950,44700,44950,221
225,20211227.1518,44400,151800,44650,44400,44650,346
226,20211227.1517,44400,151700,44400,44400,44400,4
227,20211227.1516,44400,151600,44400,44400,44400,6
228,20211227.1515,44300,151500,44450,44300,44450,202
229,20211227.1514,44200,151400,44250,44200,44250,48
230,20211227.1513,44050,151300,44150,44050,44150,212
231,20211227.1512,44000,151200,44050,44000,44050,95
232,20211227.1511,43950,151100,44000,43950,44000,26
233,20211227.151,44000,151000,44000,44000,44000,25
234,20211227.1509,43950,150900,43950,43950,43950,109
235,20211227.1506,43900,150600,43900,43900,43900,1
236,20211227.1502,43900,150200,43900,43900,43900,5
237,20211227.1457,43900,145700,43900,43900,43900,4
238,20211227.1455,43900,145500,43900,43900,43900,10
239,20211227.1449,43900,144900,43900,43900,43900,1
240,20211227.1448,43950,144800,43950,43950,43950,1
241,20211227.1447,43950,144700,43950,43950,43950,1
242,20211227.1439,43950,143900,43950,43950,43950,87
243,20211227.1436,43950,143600,44000,43950,44000,270
244,20211227.1435,43900,143500,43900,43900,43900,47
245,20211227.1431,43800,143100,43800,43800,43800,1
246,20211227.1426,43800,142600,43800,43800,43800,1
247,20211227.1424,43950,142400,43950,43950,43950,2
248,20211227.1423,43900,142300,43900,43900,43900,1
249,20211227.1422,43900,142200,43900,43900,43900,1
250,20211227.1421,43900,142100,43900,43900,43900,23
251,20211227.1417,43900,141700,43900,43900,43900,3
252,20211227.1416,43900,141600,43900,43900,43900,4
253,20211227.1414,43850,141400,43900,43850,43900,20
254,20211227.1412,43800,141200,43850,43800,43850,12
255,20211227.1408,43700,140800,43700,43700,43700,21
256,20211227.1404,43700,140400,43700,43700,43700,5
257,20211227.1358,43700,135800,43700,43700,43700,5
258,20211227.1357,43500,135700,43500,43500,43500,504
259,20211227.1356,43050,135600,43300,43050,43300,1734
260,20211227.1355,43000,135500,43000,43000,43000,10
261,20211227.1346,43000,134600,43000,42900,42900,159
262,20211227.1309,42950,130900,42950,42950,42950,1
263,20211227.1308,43000,130800,43000,42950,42950,170
264,20211227.1257,43050,125700,43050,43050,43050,18
265,20211227.1254,43100,125400,43100,43100,43100,15
266,20211227.1227,43100,122700,43100,43100,43100,53
267,20211227.1223,43150,122300,43150,43100,43100,13
268,20211227.1202,43200,120200,43200,43150,43150,310
269,20211227.1159,43250,115900,43250,43250,43250,3
270,20211227.1155,43250,115500,43250,43250,43250,1
271,20211227.1151,43250,115100,43250,43250,43250,39
272,20211227.113,43250,113000,43250,43250,43250,1
273,20211227.112,43250,112000,43250,43250,43250,3
274,20211227.1117,43300,111700,43300,43300,43300,17
275,20211227.1105,43300,110500,43300,43300,43300,1
276,20211227.1059,43450,105900,43450,43300,43300,180
277,20211227.1048,43500,104800,43500,43500,43500,1
278,20211227.1042,43500,104200,43500,43500,43500,1
279,20211227.1021,43450,102100,43450,43450,43450,1
280,20211227.1019,43450,101900,43450,43450,43450,1
281,20211227.0959,43500,95900,43500,43500,43500,3
282,20211227.0949,43600,94900,43600,43500,43500,57
283,20211227.0948,43600,94800,43600,43600,43600,6
284,20211227.0947,43550,94700,43550,43550,43550,3
285,20211227.0944,43550,94400,43550,43550,43550,3
286,20211227.0937,43550,93700,43550,43550,43550,2
287,20211227.0933,43600,93300,43600,43550,43550,55
288,20211227.0927,43700,92700,43700,43650,43650,18
289,20211227.0925,43750,92500,43750,43750,43750,11
290,20211227.0921,43750,92100,43750,43750,43750,2
291,20211227.092,43700,92000,43700,43700,43700,10
292,20211227.0912,43700,91200,43700,43700,43700,1
293,20211227.0911,43700,91100,43700,43700,43700,2
294,20211227.091,43750,91000,43750,43750,43750,2
295,20211227.0907,43950,90700,43950,43950,43950,25
296,20211227.0905,43800,90500,43950,43800,43950,30
297,20211227.0903,43450,90300,43450,43300,43300,30
298,20211227.0902,43450,90200,43450,43450,43450,8
299,20211227.0901,43450,90100,43450,43450,43450,1
300,20211227.09,43850,90000,43850,43850,43850,3
301,20211224.153,43900,153000,43900,43900,43900,102
302,20211224.1519,42950,151900,43750,42950,43750,187
303,20211224.1518,42950,151800,42950,42950,42950,33
304,20211224.1517,42950,151700,42950,42950,42950,2
305,20211224.1512,42950,151200,42950,42950,42950,21
306,20211224.1511,42900,151100,42900,42900,42900,22
307,20211224.1458,42850,145800,42850,42850,42850,2
308,20211224.1457,42900,145700,42900,42900,42900,2
309,20211224.1455,42900,145500,42900,42850,42850,4
310,20211224.1452,42900,145200,42900,42900,42900,11
311,20211224.1451,42850,145100,42900,42850,42900,36
312,20211224.1447,42900,144700,42900,42900,42900,2
313,20211224.1443,42850,144300,42850,42850,42850,1
314,20211224.1437,42850,143700,42900,42850,42900,12
315,20211224.1433,42850,143300,42900,42850,42900,24
316,20211224.143,42850,143000,42850,42850,42850,2
317,20211224.1428,42900,142800,42900,42900,42900,10
318,20211224.1421,42900,142100,42900,42900,42900,2
319,20211224.1415,42850,141500,42850,42850,42850,5
320,20211224.1414,42850,141400,42850,42850,42850,1
321,20211224.1413,42850,141300,42850,42850,42850,13
322,20211224.1411,42850,141100,42850,42850,42850,10
323,20211224.1408,42850,140800,42850,42850,42850,43
324,20211224.1407,42850,140700,42850,42850,42850,10
325,20211224.1404,42800,140400,42800,42800,42800,23
326,20211224.1403,42850,140300,42850,42800,42800,32
327,20211224.1401,42800,140100,42800,42800,42800,11
328,20211224.14,42800,140000,42800,42800,42800,10
329,20211224.1359,42800,135900,42800,42800,42800,14
330,20211224.1356,42800,135600,42800,42800,42800,5
331,20211224.1354,42800,135400,42800,42800,42800,15
332,20211224.1352,42800,135200,42800,42800,42800,1
333,20211224.135,42800,135000,42800,42800,42800,40
334,20211224.1329,42800,132900,42800,42800,42800,29
335,20211224.1316,42800,131600,42800,42800,42800,1
336,20211224.1313,42800,131300,42800,42800,42800,10
337,20211224.131,42650,131000,42700,42650,42700,15
338,20211224.1307,42600,130700,42650,42600,42650,48
339,20211224.1257,42600,125700,42600,42600,42600,24
340,20211224.1253,42600,125300,42650,42600,42650,7
341,20211224.1246,42600,124600,42600,42600,42600,29
342,20211224.1244,42550,124400,42550,42550,42550,34
343,20211224.1242,42500,124200,42550,42500,42550,176
344,20211224.1239,42500,123900,42500,42500,42500,250
345,20211224.1232,42400,123200,42450,42400,42450,68
346,20211224.1157,42300,115700,42300,42150,42150,450
347,20211224.1151,42400,115100,42400,42400,42400,2
348,20211224.1109,42300,110900,42300,42300,42300,10
349,20211224.1104,42500,110400,42500,42500,42500,3
350,20211224.11,42500,110000,42500,42500,42500,1
351,20211224.1036,42100,103600,42100,42100,42100,2
352,20211224.1032,42100,103200,42100,42100,42100,1
353,20211224.1025,42400,102500,42400,42400,42400,3
354,20211224.102,42400,102000,42400,42400,42400,5
355,20211224.1012,42500,101200,42500,42500,42500,1
356,20211224.1003,42500,100300,42500,42500,42500,3
357,20211224.0955,42450,95500,42450,42400,42400,72
358,20211224.0954,42400,95400,42400,42400,42400,275
359,20211224.0951,42400,95100,42400,42400,42400,15
360,20211224.0948,42400,94800,42400,42400,42400,150
361,20211224.0944,42400,94400,42400,42400,42400,8
362,20211224.0942,42450,94200,42450,42450,42450,54
363,20211224.094,42450,94000,42450,42450,42450,1
364,20211224.0937,42450,93700,42450,42450,42450,1
365,20211224.0933,42450,93300,42450,42450,42450,3
366,20211224.093,42450,93000,42450,42450,42450,35
367,20211224.0928,42450,92800,42450,42450,42450,17
368,20211224.0926,42500,92600,42500,42500,42500,3
369,20211224.0925,42500,92500,42500,42500,42500,11
370,20211224.0921,42500,92100,42500,42500,42500,45
371,20211224.0919,42500,91900,42500,42500,42500,20
372,20211224.0918,42450,91800,42500,42450,42500,2
373,20211224.0915,42500,91500,42500,42500,42500,1
374,20211224.0914,42450,91400,42450,42400,42400,495
375,20211224.0912,42500,91200,42500,42500,42500,5
376,20211224.091,42500,91000,42500,42500,42500,1
377,20211224.0908,42450,90800,42450,42450,42450,2
378,20211224.0902,42500,90200,42500,42500,42500,2
379,20211223.153,42400,153000,42400,42400,42400,109
380,20211223.1519,42300,151900,42450,42300,42450,287
381,20211223.1518,42300,151800,42300,42300,42300,33
382,20211223.1506,42300,150600,42300,42300,42300,50
383,20211223.1456,42050,145600,42050,42050,42050,1
384,20211223.1453,42100,145300,42100,42050,42050,5
385,20211223.1451,42100,145100,42100,42100,42100,3
386,20211223.145,42150,145000,42150,42150,42150,5
387,20211223.1449,42100,144900,42100,42100,42100,5
388,20211223.1448,42150,144800,42150,42150,42150,5
389,20211223.1447,42000,144700,42000,42000,42000,8
390,20211223.1446,42000,144600,42000,42000,42000,88
391,20211223.1445,41950,144500,42000,41950,42000,42
392,20211223.1444,41950,144400,41950,41950,41950,50
393,20211223.1441,41950,144100,41950,41950,41950,8
394,20211223.1433,42000,143300,42000,42000,42000,20
395,20211223.1428,42000,142800,42000,42000,42000,34
396,20211223.1425,42000,142500,42000,42000,42000,2
397,20211223.1415,42000,141500,42000,42000,42000,4
398,20211223.1406,42000,140600,42000,42000,42000,10
399,20211223.1342,41950,134200,41950,41950,41950,5
400,20211223.1335,41900,133500,41900,41900,41900,100
401,20211223.1313,41950,131300,41950,41950,41950,1
402,20211223.131,41950,131000,41950,41950,41950,3
403,20211223.1306,41950,130600,41950,41950,41950,1
404,20211223.1243,41950,124300,41950,41800,41800,38
405,20211223.1218,42000,121800,42000,42000,42000,8
406,20211223.1205,42000,120500,42000,42000,42000,18
407,20211223.1204,42000,120400,42000,42000,42000,40
408,20211223.1154,42000,115400,42000,42000,42000,20
409,20211223.1137,42100,113700,42100,42100,42100,10
410,20211223.1131,42150,113100,42150,42150,42150,2
411,20211223.1126,42150,112600,42150,42150,42150,10
412,20211223.1124,42250,112400,42250,42250,42250,4
413,20211223.1121,42350,112100,42350,42350,42350,5
414,20211223.1112,42350,111200,42350,42350,42350,16
415,20211223.1106,42350,110600,42350,42350,42350,4
416,20211223.1051,42400,105100,42400,42400,42400,3
417,20211223.1045,42400,104500,42400,42400,42400,3
418,20211223.1037,42400,103700,42400,42400,42400,1
419,20211223.1005,42500,100500,42500,42500,42500,5
420,20211223.0936,42450,93600,42500,42000,42500,48
421,20211223.0934,42500,93400,42500,42500,42500,2
422,20211223.0906,42650,90600,42650,42650,42650,2
423,20211223.0905,42650,90500,42650,42650,42650,8
424,20211223.0903,42250,90300,42700,42250,42700,2
425,20211223.0902,42600,90200,42700,42600,42700,49
426,20211223.0901,42300,90100,42700,42300,42700,3
427,20211223.09,42250,90000,42250,42250,42250,3
428,20211222.153,42250,153000,42250,42250,42250,21
429,20211222.1519,41750,151900,42300,41750,42300,303
430,20211222.1436,41550,143600,41550,41550,41550,2
431,20211222.1434,41600,143400,41600,41600,41600,2
432,20211222.1432,41700,143200,41700,41600,41600,8
433,20211222.1431,41750,143100,41750,41750,41750,2
434,20211222.1402,41400,140200,41400,41400,41400,30
435,20211222.14,41350,140000,41350,41350,41350,6
436,20211222.1359,41400,135900,41400,41400,41400,1
437,20211222.1339,41400,133900,41400,41400,41400,192
438,20211222.1337,41450,133700,41450,41400,41400,2
439,20211222.1211,41400,121100,41400,41400,41400,9
440,20211222.121,41400,121000,41400,41400,41400,4
441,20211222.1206,41400,120600,41400,41400,41400,10
442,20211222.1205,41400,120500,41400,41400,41400,10
443,20211222.1202,41400,120200,41400,41400,41400,10
444,20211222.1201,41400,120100,41400,41400,41400,9
445,20211222.1135,41350,113500,41350,41350,41350,7
446,20211222.113,41400,113000,41400,41400,41400,5
447,20211222.1129,41400,112900,41400,41400,41400,31
448,20211222.1124,41450,112400,41450,41450,41450,5
449,20211222.1117,41500,111700,41500,41500,41500,1
450,20211222.1046,41500,104600,41500,41500,41500,5
451,20211222.104,41500,104000,41500,41500,41500,8
452,20211222.1038,41500,103800,41500,41500,41500,4
453,20211222.1037,41500,103700,41500,41500,41500,47
454,20211222.1027,41550,102700,41550,41550,41550,5
455,20211222.1026,41550,102600,41550,41550,41550,5
456,20211222.1024,41550,102400,41550,41550,41550,30
457,20211222.1017,41550,101700,41550,41550,41550,5
458,20211222.1016,41550,101600,41550,41550,41550,1
459,20211222.1015,41600,101500,41600,41600,41600,5
460,20211222.101,41650,101000,41650,41650,41650,58
461,20211222.1003,41650,100300,41650,41650,41650,2
462,20211222.1,41650,100000,41650,41650,41650,5
463,20211222.0956,41650,95600,41650,41650,41650,5
464,20211222.0955,41650,95500,41650,41650,41650,1
465,20211222.0952,41700,95200,41700,41700,41700,1
466,20211222.0951,41700,95100,41700,41700,41700,11
467,20211222.0948,41700,94800,41700,41700,41700,5
468,20211222.0947,41700,94700,41700,41700,41700,2
469,20211222.0945,41700,94500,41700,41700,41700,1
470,20211222.0931,41700,93100,41700,41700,41700,1
471,20211222.0917,41700,91700,41700,41700,41700,10
472,20211222.0912,41750,91200,41750,41750,41750,1
473,20211222.0907,41900,90700,41900,41900,41900,5
474,20211222.0905,41850,90500,41850,41850,41850,1
475,20211222.0902,41850,90200,41850,41850,41850,2
476,20211221.153,41850,153000,41850,41850,41850,8
477,20211221.1519,41850,151900,41850,41850,41850,1
478,20211221.1512,41700,151200,41700,41700,41700,49
479,20211221.1505,41700,150500,41700,41700,41700,50
480,20211221.1459,41700,145900,41700,41700,41700,16
481,20211221.1458,41700,145800,41700,41700,41700,44
482,20211221.1456,41750,145600,41750,41750,41750,22
483,20211221.1455,41700,145500,41750,41700,41750,90
484,20211221.1449,41750,144900,41750,41750,41750,10
485,20211221.1445,41750,144500,41750,41750,41750,1
486,20211221.1418,41750,141800,41750,41750,41750,1
487,20211221.1415,41750,141500,41750,41750,41750,5
488,20211221.1412,41700,141200,41700,41700,41700,44
489,20211221.1359,41700,135900,41700,41700,41700,1
490,20211221.1356,41700,135600,41700,41700,41700,105
491,20211221.1352,41750,135200,41750,41750,41750,115
492,20211221.1329,41750,132900,41750,41750,41750,7
493,20211221.1325,41750,132500,41750,41750,41750,14
494,20211221.1318,41800,131800,41800,41800,41800,15
495,20211221.1308,41850,130800,41850,41850,41850,1
496,20211221.1307,41800,130700,41800,41800,41800,5
497,20211221.1302,41700,130200,41700,41700,41700,5
498,20211221.1225,41700,122500,41700,41700,41700,24
499,20211221.1202,41700,120200,41700,41700,41700,8
500,20211221.1151,41750,115100,41750,41750,41750,2
501,20211221.1149,41900,114900,41900,41900,41900,1
502,20211221.1146,41900,114600,41900,41900,41900,3
503,20211221.112,41750,112000,41750,41750,41750,4
504,20211221.1059,41750,105900,41750,41750,41750,2
505,20211221.102,41750,102000,41750,41750,41750,8
506,20211221.1005,41800,100500,41800,41800,41800,1
507,20211221.0936,41800,93600,41800,41800,41800,1
508,20211221.0919,41800,91900,41800,41800,41800,1
509,20211221.0908,41700,90800,41700,41700,41700,5
510,20211220.153,42000,153000,42000,42000,42000,63
511,20211220.1518,42000,151800,42000,42000,42000,79
512,20211220.1507,42000,150700,42050,42000,42050,3
513,20211220.1506,42000,150600,42000,42000,42000,19
514,20211220.1502,42000,150200,42000,42000,42000,6
515,20211220.15,42000,150000,42000,42000,42000,94
516,20211220.1456,41950,145600,42000,41950,42000,10
517,20211220.1428,42050,142800,42050,42050,42050,1
518,20211220.1422,42000,142200,42000,42000,42000,13
519,20211220.1358,42050,135800,42100,42050,42100,3
520,20211220.1337,42100,133700,42100,42100,42100,1
521,20211220.1336,41850,133600,41850,41850,41850,1
522,20211220.1307,42150,130700,42150,42150,42150,1
523,20211220.1249,42150,124900,42150,42150,42150,1
524,20211220.1244,41850,124400,41850,41800,41800,4
525,20211220.1242,42100,124200,42100,42100,42100,9
526,20211220.1241,42100,124100,42100,42100,42100,15
527,20211220.1231,42100,123100,42100,42100,42100,1
528,20211220.123,42000,123000,42050,42000,42050,3
529,20211220.1212,42050,121200,42050,42000,42050,108
530,20211220.1206,42050,120600,42050,42050,42050,7
531,20211220.1155,42050,115500,42050,42050,42050,120
532,20211220.1152,42100,115200,42100,42100,42100,5
533,20211220.114,42050,114000,42050,42050,42050,1
534,20211220.1135,42050,113500,42050,42050,42050,14
535,20211220.1131,42100,113100,42100,42100,42100,70
536,20211220.1053,42200,105300,42200,42200,42200,1
537,20211220.1051,42200,105100,42200,42200,42200,1
538,20211220.1049,42150,104900,42150,42150,42150,1
