,date,time,open,high,low,close,volume
0,20211230,153000,37650,37650,37650,37650,194
1,20211230,150000,37750,37750,37750,37750,74
2,20211230,143000,37950,37950,37950,37950,42
3,20211230,140000,37600,37600,37600,37600,330
4,20211230,133000,38100,38100,38100,38100,13
5,20211230,130000,38000,38000,38000,38000,23
6,20211230,123000,37600,37600,37600,37600,38
7,20211230,120000,37550,37550,37550,37550,70
8,20211230,113000,38200,38200,38200,38200,37
9,20211230,110000,38000,38000,38000,38000,38
10,20211230,103000,37550,37550,37550,37550,324
11,20211230,100000,37500,37500,37500,37500,46
12,20211230,93000,38000,38000,38000,38000,47
13,20211230,90000,37800,37800,37800,37800,151
14,20211229,153000,38200,38200,38200,38200,160
15,20211229,150000,38100,38100,38100,38100,286
16,20211229,143000,38100,38100,38100,38100,250
17,20211229,140000,38400,38400,38400,38400,219
18,20211229,133000,38100,38100,38100,38100,44
19,20211229,130000,38050,38050,38050,38050,16
20,20211229,123000,38000,38000,38000,38000,122
21,20211229,120000,38000,38000,38000,38000,6
22,20211229,113000,38000,38000,38000,38000,12
23,20211229,110000,37650,37650,37650,37650,85
24,20211229,103000,38100,38100,38100,38100,7
25,20211229,100000,38100,38100,38100,38100,40
26,20211229,93000,38200,38200,38200,38200,260
27,20211229,90000,38200,38200,38200,38200,136
28,20211228,153000,37700,37700,37700,37700,169
29,20211228,150000,37700,37700,37700,37700,191
30,20211228,143000,37700,37700,37700,37700,170
31,20211228,140000,37600,37600,37600,37600,4
32,20211228,133000,37700,37700,37700,37700,40
33,20211228,130000,37250,37250,37250,37250,76
34,20211228,123000,37250,37250,37250,37250,47
35,20211228,120000,37200,37200,37200,37200,151
36,20211228,113000,37800,37800,37800,37800,81
37,20211228,110000,37750,37750,37750,37750,343
38,20211228,103000,37400,37400,37400,37400,183
39,20211228,100000,36950,36950,36950,36950,167
40,20211228,93000,37000,37000,37000,37000,73
41,20211228,90000,37000,37000,37000,37000,44
42,20211227,153000,37050,37050,37050,37050,106
43,20211227,150000,36950,36950,36950,36950,209
44,20211227,143000,36950,36950,36950,36950,341
45,20211227,140000,37200,37200,37200,37200,70
46,20211227,133000,37250,37250,37250,37250,18
47,20211227,130000,37200,37200,37200,37200,350
48,20211227,123000,37050,37050,37050,37050,277
