,date,time,open,high,low,close,volume
0,20211230,153500,9100,9100,9100,9100,1
1,20211230,153000,9100,9100,9100,9100,1935
2,20211230,151900,9100,9100,9100,9100,105
3,20211230,151800,9100,9100,9100,9100,6
4,20211230,151700,9100,9100,9100,9100,18
5,20211230,151600,9100,9100,9100,9100,10
6,20211230,151500,9100,9100,9100,9100,12
7,20211230,151400,9100,9100,9100,9100,578
8,20211230,151300,9090,9090,9090,9090,504
9,20211230,151200,9090,9090,9090,9090,6
10,20211230,151000,9080,9090,9080,9090,71
11,20211230,150900,9080,9080,9080,9080,274
12,20211230,150800,9070,9080,9070,9080,405
13,20211230,150700,9080,9080,9080,9080,1
14,20211230,150500,9070,9070,9070,9070,72
15,20211230,150400,9080,9080,9070,9070,64
16,20211230,150300,9080,9080,9080,9080,66
17,20211230,150200,9070,9080,9070,9080,10
18,20211230,150100,9080,9080,9080,9080,19
19,20211230,145900,9060,9060,9060,9060,57
20,20211230,145800,9060,9060,9060,9060,44
21,20211230,145700,9080,9080,9080,9080,17
22,20211230,145500,9080,9080,9080,9080,5
23,20211230,145400,9060,9060,9060,9060,25
24,20211230,145300,9080,9080,9080,9080,17
25,20211230,145200,9080,9080,9080,9080,6
26,20211230,145100,9060,9060,9060,9060,1
27,20211230,145000,9060,9060,9060,9060,15
28,20211230,144900,9080,9080,9080,9080,23
29,20211230,144700,9080,9080,9080,9080,1
30,20211230,144600,9080,9080,9050,9050,106
31,20211230,144500,9070,9070,9070,9070,14
32,20211230,144300,9070,9070,9070,9070,6
33,20211230,144100,9080,9080,9080,9080,21
34,20211230,143900,9070,9080,9070,9080,20
35,20211230,143800,9070,9070,9070,9070,12
36,20211230,143700,9070,9070,9070,9070,20
37,20211230,143600,9080,9080,9080,9080,5
38,20211230,143500,9080,9080,9080,9080,20
39,20211230,143300,9080,9080,9080,9080,25
40,20211230,143200,9080,9080,9080,9080,1
41,20211230,143100,9080,9080,9080,9080,11
42,20211230,143000,9080,9080,9070,9080,313
43,20211230,142900,9070,9070,9070,9070,251
44,20211230,142800,9070,9070,9070,9070,57
45,20211230,142600,9070,9070,9070,9070,6
46,20211230,142500,9070,9070,9070,9070,19
47,20211230,142400,9070,9070,9070,9070,3
48,20211230,142300,9070,9070,9070,9070,5
49,20211230,142200,9070,9070,9070,9070,1
50,20211230,142100,9070,9070,9070,9070,19
51,20211230,142000,9070,9070,9070,9070,17
52,20211230,141700,9070,9070,9070,9070,24
53,20211230,141400,9070,9070,9070,9070,23
54,20211230,141300,9070,9070,9070,9070,20
55,20211230,141100,9070,9070,9070,9070,1
56,20211230,141000,9070,9070,9070,9070,5
57,20211230,140900,9070,9070,9070,9070,17
58,20211230,140700,9060,9060,9060,9060,13
59,20211230,140600,9060,9060,9060,9060,7
60,20211230,140500,9070,9070,9070,9070,18
61,20211230,140400,9070,9070,9070,9070,5
62,20211230,140300,9060,9060,9060,9060,50
63,20211230,140200,9060,9060,9060,9060,10
64,20211230,140100,9070,9070,9070,9070,129
65,20211230,140000,9070,9070,9070,9070,83
66,20211230,135800,9080,9080,9080,9080,6
67,20211230,135600,9080,9080,9080,9080,19
68,20211230,135400,9080,9080,9080,9080,6
69,20211230,135200,9080,9080,9080,9080,19
70,20211230,135100,9080,9080,9080,9080,15
71,20211230,135000,9080,9080,9080,9080,1
72,20211230,134800,9080,9080,9080,9080,24
73,20211230,134500,9080,9080,9080,9080,15
74,20211230,134400,9080,9080,9080,9080,18
75,20211230,134100,9080,9080,9080,9080,6
76,20211230,134000,9080,9080,9080,9080,17
77,20211230,133800,9070,9080,9070,9080,18
78,20211230,133700,9080,9080,9080,9080,3
79,20211230,133600,9080,9080,9080,9080,17
80,20211230,133500,9080,9080,9080,9080,6
