,date,open,time,high,low,close,volume
0,20211230.153,17550,153000,17550,17550,17550,2312
1,20211230.1519,17400,151900,17500,17400,17500,611
2,20211230.1518,17400,151800,17400,17350,17400,289
3,20211230.1517,17450,151700,17450,17350,17350,1433
4,20211230.1516,17450,151600,17450,17400,17450,605
5,20211230.1515,17450,151500,17450,17400,17400,278
6,20211230.1514,17450,151400,17450,17400,17400,1688
7,20211230.1513,17450,151300,17450,17450,17450,68
8,20211230.1512,17450,151200,17450,17400,17450,248
9,20211230.1511,17450,151100,17450,17450,17450,352
10,20211230.151,17450,151000,17500,17450,17500,328
11,20211230.1509,17500,150900,17550,17450,17550,741
12,20211230.1507,17450,150700,17500,17450,17500,1694
13,20211230.1505,17450,150500,17450,17450,17450,544
14,20211230.1504,17500,150400,17500,17450,17450,1358
15,20211230.1503,17500,150300,17500,17500,17500,75
16,20211230.1502,17500,150200,17500,17500,17500,3527
17,20211230.1501,17550,150100,17550,17500,17500,145
18,20211230.15,17550,150000,17550,17550,17550,10
19,20211230.1459,17550,145900,17550,17550,17550,683
20,20211230.1458,17550,145800,17550,17550,17550,19
21,20211230.1457,17550,145700,17550,17550,17550,301
22,20211230.1456,17550,145600,17550,17550,17550,137
23,20211230.1455,17550,145500,17550,17550,17550,92
24,20211230.1454,17550,145400,17550,17550,17550,67
25,20211230.1453,17500,145300,17500,17500,17500,116
26,20211230.1452,17500,145200,17500,17500,17500,312
27,20211230.1451,17550,145100,17550,17550,17550,1802
28,20211230.145,17550,145000,17550,17550,17550,64
29,20211230.1449,17600,144900,17600,17550,17550,64
30,20211230.1448,17600,144800,17600,17600,17600,108
31,20211230.1447,17600,144700,17600,17600,17600,268
32,20211230.1445,17600,144500,17600,17600,17600,243
33,20211230.1444,17600,144400,17600,17600,17600,174
34,20211230.1443,17600,144300,17600,17600,17600,166
35,20211230.1442,17600,144200,17600,17600,17600,1
36,20211230.1441,17600,144100,17600,17600,17600,20
37,20211230.144,17600,144000,17600,17600,17600,22
