,date,time,open,high,low,close,volume
0,20220103,153000,37300,37300,37300,37300,119
1,20220103,151700,37350,37350,37350,37350,3
2,20220103,151500,37350,37350,37300,37300,12
3,20220103,151400,37300,37300,37300,37300,3
4,20220103,151300,37400,37400,37400,37400,5
5,20220103,150900,37400,37400,37400,37400,1
6,20220103,150500,37400,37400,37400,37400,1
7,20220103,150300,37400,37400,37400,37400,1
8,20220103,145900,37400,37400,37400,37400,2
9,20220103,145700,37200,37200,37200,37200,1
10,20220103,145000,37400,37400,37400,37400,2
11,20220103,144000,37400,37400,37400,37400,28
12,20220103,143900,37400,37400,37400,37400,2
13,20220103,143400,37200,37200,37200,37200,1
14,20220103,143100,37400,37400,37400,37400,1
15,20220103,142700,37400,37400,37400,37400,1
16,20220103,142600,37350,37350,37350,37350,5
17,20220103,142400,37400,37400,37400,37400,2
18,20220103,142200,37400,37400,37400,37400,1
19,20220103,141100,37400,37400,37400,37400,29
20,20220103,134300,37400,37400,37400,37400,11
21,20220103,134200,37350,37350,37350,37350,5
22,20220103,134100,37350,37350,37350,37350,1
23,20220103,133800,37350,37350,37350,37350,6
24,20220103,133100,37100,37350,37100,37350,6
25,20220103,132500,37100,37100,37100,37100,1
26,20220103,131200,37050,37050,37050,37050,29
27,20220103,130600,37050,37050,37050,37050,1
28,20220103,125700,37000,37000,37000,37000,22
29,20220103,124900,37300,37300,37000,37000,500
30,20220103,124100,37350,37350,37350,37350,5
31,20220103,124000,37350,37350,37350,37350,1
32,20220103,123200,37350,37350,37350,37350,1
33,20220103,122800,37350,37350,37350,37350,1
34,20220103,122600,37350,37350,37350,37350,1
35,20220103,122400,37350,37350,37350,37350,1
36,20220103,122200,37300,37300,37300,37300,1
37,20220103,121800,37350,37350,37300,37300,68
38,20220103,121400,37350,37350,37350,37350,99
39,20220103,121300,37400,37400,37400,37400,2
40,20220103,121200,37400,37400,37400,37400,2
41,20220103,121100,37400,37400,37400,37400,1
42,20220103,120900,37400,37400,37400,37400,3
43,20220103,120800,37350,37350,37350,37350,1
44,20220103,120500,37350,37350,37350,37350,14
