,date,time,open,high,low,close,volume
0,20220103,153000,7590,7590,7590,7590,119
1,20220103,151800,7590,7590,7590,7590,50
2,20220103,151700,7590,7590,7590,7590,50
3,20220103,151600,7580,7580,7580,7580,109
4,20220103,151500,7590,7590,7580,7580,25
5,20220103,151400,7580,7580,7580,7580,24
6,20220103,151100,7590,7590,7580,7590,4
7,20220103,151000,7590,7590,7590,7590,1
8,20220103,150900,7590,7590,7590,7590,6
9,20220103,150400,7580,7580,7580,7580,26
10,20220103,150000,7580,7580,7580,7580,32
11,20220103,145900,7580,7580,7580,7580,64
12,20220103,145800,7600,7600,7590,7590,33
13,20220103,145700,7590,7590,7590,7590,32
14,20220103,145600,7580,7580,7580,7580,136
15,20220103,145400,7590,7590,7580,7580,146
16,20220103,145300,7590,7590,7590,7590,75
17,20220103,145200,7590,7590,7590,7590,32
18,20220103,145100,7590,7590,7590,7590,128
19,20220103,144900,7590,7590,7590,7590,96
20,20220103,144800,7590,7590,7590,7590,32
21,20220103,144600,7610,7620,7610,7620,101
22,20220103,144500,7600,7620,7600,7620,277
23,20220103,144400,7590,7590,7590,7590,191
24,20220103,144300,7570,7590,7570,7590,445
25,20220103,144100,7570,7580,7570,7570,194
26,20220103,144000,7560,7580,7560,7580,100
27,20220103,143900,7560,7560,7560,7560,69
28,20220103,143800,7560,7560,7560,7560,32
29,20220103,143700,7560,7560,7560,7560,33
30,20220103,143600,7560,7560,7560,7560,64
31,20220103,143500,7560,7560,7560,7560,32
32,20220103,143400,7560,7560,7560,7560,106
33,20220103,143300,7560,7570,7560,7570,68
34,20220103,143200,7560,7560,7560,7560,32
35,20220103,143100,7560,7560,7560,7560,64
36,20220103,143000,7570,7570,7560,7560,132
37,20220103,142900,7550,7560,7550,7560,96
38,20220103,142800,7570,7570,7560,7560,629
39,20220103,142700,7570,7570,7570,7570,64
40,20220103,142600,7570,7570,7570,7570,106
41,20220103,142500,7570,7570,7570,7570,32
42,20220103,142400,7560,7560,7560,7560,54
43,20220103,142300,7560,7560,7560,7560,96
44,20220103,142200,7570,7570,7570,7570,5
45,20220103,142100,7560,7570,7560,7570,101
46,20220103,141900,7570,7570,7570,7570,37
47,20220103,141800,7570,7570,7570,7570,96
48,20220103,141600,7560,7580,7560,7570,201
49,20220103,141500,7560,7560,7560,7560,32
50,20220103,141400,7570,7570,7570,7570,12
51,20220103,141300,7570,7570,7570,7570,64
52,20220103,141200,7570,7580,7570,7570,122
53,20220103,141100,7560,7560,7560,7560,146
54,20220103,141000,7560,7560,7560,7560,32
55,20220103,140900,7560,7570,7560,7570,34
56,20220103,140800,7560,7570,7560,7570,105
57,20220103,140700,7560,7560,7560,7560,32
58,20220103,140600,7560,7560,7560,7560,96
