,date,open,time,high,low,close,volume
0,20211230.153,1125,153000,1125,1125,1125,3872
1,20211230.1519,1125,151900,1130,1125,1130,39
2,20211230.1518,1125,151800,1125,1125,1125,580
3,20211230.1517,1125,151700,1125,1125,1125,400
4,20211230.1512,1130,151200,1130,1130,1130,2
5,20211230.1509,1125,150900,1130,1120,1120,2761
6,20211230.1508,1125,150800,1125,1125,1125,100
7,20211230.1507,1125,150700,1125,1125,1125,839
8,20211230.1505,1125,150500,1125,1125,1125,21
9,20211230.15,1125,150000,1125,1125,1125,1301
10,20211230.1459,1125,145900,1125,1125,1125,21
11,20211230.1458,1125,145800,1125,1125,1125,1
12,20211230.1457,1125,145700,1125,1125,1125,10
13,20211230.1456,1125,145600,1125,1125,1125,154
14,20211230.1454,1125,145400,1125,1125,1125,908
15,20211230.1453,1130,145300,1130,1125,1125,514
16,20211230.1452,1130,145200,1130,1130,1130,542
17,20211230.1451,1130,145100,1130,1130,1130,12
18,20211230.1449,1130,144900,1130,1130,1130,7
19,20211230.1448,1125,144800,1130,1125,1130,1210
20,20211230.1445,1130,144500,1130,1130,1130,50
21,20211230.1444,1130,144400,1130,1130,1130,1
22,20211230.1443,1130,144300,1130,1130,1130,197
23,20211230.1442,1130,144200,1130,1130,1130,5
24,20211230.1441,1130,144100,1130,1130,1130,5
25,20211230.1436,1130,143600,1130,1130,1130,10
26,20211230.1435,1130,143500,1130,1130,1130,2
27,20211230.1434,1130,143400,1130,1130,1130,18
28,20211230.1431,1125,143100,1125,1125,1125,1026
29,20211230.1423,1130,142300,1130,1130,1130,4
30,20211230.1421,1130,142100,1130,1130,1130,11
31,20211230.142,1130,142000,1130,1130,1130,3
32,20211230.1416,1130,141600,1130,1130,1130,19
33,20211230.1415,1130,141500,1130,1130,1130,1
34,20211230.1414,1120,141400,1130,1120,1130,28
35,20211230.1413,1125,141300,1125,1120,1120,28871
36,20211230.1411,1130,141100,1130,1130,1130,1
37,20211230.1409,1130,140900,1130,1130,1130,1
38,20211230.1408,1130,140800,1130,1130,1130,176
39,20211230.1407,1130,140700,1130,1130,1130,9
40,20211230.1406,1130,140600,1130,1130,1130,53
41,20211230.1404,1130,140400,1130,1130,1130,11
42,20211230.1402,1130,140200,1130,1125,1125,5468
43,20211230.1401,1135,140100,1135,1135,1135,3
44,20211230.1357,1135,135700,1135,1135,1135,5
45,20211230.1356,1135,135600,1135,1135,1135,5
46,20211230.1355,1135,135500,1135,1135,1135,14
47,20211230.1352,1130,135200,1130,1125,1125,4730
48,20211230.1351,1135,135100,1135,1135,1135,13
49,20211230.1349,1135,134900,1135,1135,1135,5
50,20211230.1348,1135,134800,1135,1135,1135,100
51,20211230.1346,1135,134600,1135,1135,1135,10
52,20211230.1342,1130,134200,1130,1130,1130,1990
53,20211230.1341,1135,134100,1135,1135,1135,4750
54,20211230.1334,1135,133400,1135,1130,1130,18
55,20211230.1333,1130,133300,1130,1130,1130,3468
56,20211230.1331,1130,133100,1130,1130,1130,2
57,20211230.133,1125,133000,1125,1125,1125,884
58,20211230.1326,1130,132600,1130,1130,1130,10
59,20211230.1325,1130,132500,1130,1130,1130,20
60,20211230.1324,1130,132400,1130,1130,1130,884
61,20211230.1321,1130,132100,1130,1130,1130,361
62,20211230.132,1130,132000,1130,1130,1130,1
63,20211230.1317,1130,131700,1130,1130,1130,7
64,20211230.1316,1130,131600,1130,1130,1130,3
65,20211230.1314,1130,131400,1130,1130,1130,39
66,20211230.1313,1130,131300,1130,1130,1130,8
67,20211230.1312,1130,131200,1130,1130,1130,4
68,20211230.1309,1125,130900,1125,1125,1125,100
69,20211230.1307,1130,130700,1130,1130,1130,1
70,20211230.1306,1130,130600,1130,1130,1130,11
71,20211230.1302,1130,130200,1130,1130,1130,1179
72,20211230.1301,1130,130100,1130,1130,1130,13
73,20211230.13,1130,130000,1130,1130,1130,33
74,20211230.1259,1130,125900,1130,1125,1125,196
75,20211230.1257,1130,125700,1130,1130,1130,1
76,20211230.1256,1130,125600,1130,1130,1130,15
77,20211230.1252,1130,125200,1130,1130,1130,1
78,20211230.1251,1130,125100,1130,1130,1130,7
79,20211230.125,1130,125000,1130,1130,1130,74
80,20211230.1248,1135,124800,1135,1130,1130,1001
81,20211230.1246,1135,124600,1135,1135,1135,7
82,20211230.1245,1135,124500,1135,1135,1135,37
83,20211230.1232,1130,123200,1130,1130,1130,1047
84,20211230.1227,1135,122700,1135,1135,1135,10
85,20211230.1219,1135,121900,1135,1135,1135,1
86,20211230.1217,1135,121700,1135,1135,1135,32
87,20211230.1214,1135,121400,1135,1135,1135,1
88,20211230.1205,1130,120500,1130,1130,1130,3
89,20211230.1204,1130,120400,1130,1130,1130,3
90,20211230.12,1135,120000,1135,1135,1135,10
91,20211230.1159,1135,115900,1135,1135,1135,4
92,20211230.1148,1130,114800,1130,1130,1130,10
93,20211230.1147,1135,114700,1135,1135,1135,1
94,20211230.1146,1135,114600,1135,1135,1135,9
95,20211230.1144,1135,114400,1135,1135,1135,9
96,20211230.1139,1135,113900,1135,1135,1135,888
97,20211230.1138,1135,113800,1135,1135,1135,2
98,20211230.1134,1135,113400,1135,1135,1135,50
99,20211230.1131,1135,113100,1135,1135,1135,9
100,20211230.1128,1135,112800,1135,1135,1135,2
101,20211230.1126,1135,112600,1135,1135,1135,7
102,20211230.1122,1135,112200,1135,1135,1135,6
103,20211230.1121,1135,112100,1135,1130,1130,1005
104,20211230.112,1135,112000,1135,1135,1135,17
105,20211230.1119,1135,111900,1135,1135,1135,6
106,20211230.1111,1130,111100,1130,1130,1130,2620
107,20211230.1106,1130,110600,1130,1130,1130,13
108,20211230.1102,1130,110200,1130,1130,1130,86
109,20211230.1101,1130,110100,1130,1130,1130,25
110,20211230.1056,1130,105600,1130,1130,1130,700
111,20211230.1053,1130,105300,1130,1130,1130,1000
112,20211230.1052,1130,105200,1130,1130,1130,7
113,20211230.1051,1130,105100,1130,1130,1130,102
114,20211230.105,1130,105000,1130,1130,1130,2093
115,20211230.1046,1135,104600,1135,1135,1135,10
116,20211230.1042,1130,104200,1130,1130,1130,100
117,20211230.1041,1135,104100,1135,1130,1130,493
118,20211230.104,1130,104000,1130,1130,1130,523
119,20211230.1039,1135,103900,1135,1130,1130,762
120,20211230.1036,1135,103600,1135,1135,1135,10
121,20211230.1034,1135,103400,1135,1135,1135,20
122,20211230.1032,1135,103200,1135,1135,1135,57
123,20211230.1023,1135,102300,1135,1135,1135,13
124,20211230.1022,1135,102200,1135,1135,1135,8
125,20211230.1021,1135,102100,1135,1135,1135,3
126,20211230.1016,1135,101600,1135,1130,1130,13
127,20211230.1012,1135,101200,1135,1135,1135,3
128,20211230.1011,1135,101100,1135,1135,1135,9
129,20211230.101,1135,101000,1135,1135,1135,2
130,20211230.1009,1135,100900,1135,1135,1135,9
131,20211230.1008,1130,100800,1130,1130,1130,393
132,20211230.1007,1135,100700,1135,1135,1135,5
133,20211230.1002,1135,100200,1135,1135,1135,6
134,20211230.1001,1135,100100,1135,1135,1135,58
135,20211230.1,1135,100000,1135,1135,1135,10
136,20211230.0957,1130,95700,1130,1130,1130,1
137,20211230.0956,1135,95600,1135,1135,1135,10
138,20211230.0952,1130,95200,1130,1130,1130,32
139,20211230.0951,1135,95100,1135,1135,1135,10
140,20211230.0948,1135,94800,1135,1135,1135,9
141,20211230.0946,1135,94600,1135,1135,1135,32
142,20211230.0944,1135,94400,1135,1135,1135,100
143,20211230.0941,1135,94100,1135,1135,1135,10
144,20211230.094,1135,94000,1135,1135,1135,8
145,20211230.0939,1135,93900,1135,1135,1135,2
146,20211230.0932,1135,93200,1135,1135,1135,88
147,20211230.0931,1135,93100,1135,1135,1135,11
148,20211230.093,1130,93000,1135,1125,1125,774
149,20211230.0929,1130,92900,1130,1130,1130,11
150,20211230.0927,1125,92700,1125,1125,1125,620
151,20211230.0926,1130,92600,1130,1130,1130,280
152,20211230.0924,1135,92400,1135,1135,1135,13
153,20211230.0918,1135,91800,1135,1135,1135,500
154,20211230.0916,1135,91600,1135,1135,1135,200
155,20211230.0915,1135,91500,1135,1135,1135,1
156,20211230.0914,1130,91400,1130,1130,1130,521
157,20211230.0913,1130,91300,1130,1130,1130,1933
158,20211230.0912,1135,91200,1135,1135,1135,427
159,20211230.0911,1135,91100,1135,1130,1130,646
160,20211230.091,1140,91000,1140,1140,1140,1
161,20211230.0906,1130,90600,1130,1130,1130,1
162,20211230.0904,1130,90400,1130,1125,1125,500
163,20211230.0902,1135,90200,1140,1125,1125,1940
164,20211230.0901,1140,90100,1140,1140,1140,9
165,20211230.09,1135,90000,1135,1135,1135,1438
166,20211229.153,1135,153000,1135,1135,1135,4533
167,20211229.1518,1140,151800,1140,1140,1140,74
168,20211229.1516,1140,151600,1140,1140,1140,8
169,20211229.1515,1140,151500,1140,1140,1140,1
170,20211229.1511,1140,151100,1140,1140,1140,41
171,20211229.1509,1135,150900,1135,1135,1135,444
172,20211229.1507,1135,150700,1135,1135,1135,1317
173,20211229.1505,1135,150500,1135,1135,1135,2243
174,20211229.1503,1135,150300,1135,1135,1135,486
175,20211229.1502,1135,150200,1135,1130,1130,208
