,date,time,open,high,low,close,volume
0,20220103,153000,14400,14400,14400,14400,443
1,20220103,151700,14350,14350,14350,14350,6
2,20220103,150800,14400,14400,14400,14400,1
3,20220103,150600,14400,14400,14400,14400,36
4,20220103,150100,14400,14400,14400,14400,6
5,20220103,144500,14400,14400,14400,14400,100
6,20220103,143700,14350,14350,14350,14350,79
7,20220103,143400,14350,14350,14350,14350,10
8,20220103,143200,14350,14350,14350,14350,54
9,20220103,143000,14350,14350,14350,14350,13
10,20220103,142200,14400,14400,14400,14400,1
11,20220103,141800,14400,14400,14400,14400,2
12,20220103,141600,14400,14400,14400,14400,2000
13,20220103,141300,14400,14400,14400,14400,32
14,20220103,140400,14400,14400,14400,14400,1
15,20220103,140000,14400,14400,14400,14400,10
16,20220103,135700,14400,14400,14400,14400,3
17,20220103,135400,14400,14400,14400,14400,12
18,20220103,134900,14350,14400,14350,14400,22
19,20220103,134200,14350,14350,14350,14350,10
20,20220103,131100,14350,14350,14350,14350,1
21,20220103,125000,14350,14350,14350,14350,1754
22,20220103,124700,14350,14350,14350,14350,2
23,20220103,124600,14350,14350,14350,14350,1
24,20220103,123900,14350,14350,14350,14350,10
25,20220103,123800,14350,14350,14350,14350,3
26,20220103,123200,14300,14300,14300,14300,937
27,20220103,123100,14300,14300,14300,14300,120
28,20220103,122800,14350,14350,14300,14300,28
29,20220103,122500,14350,14350,14350,14350,487
30,20220103,122400,14350,14350,14350,14350,353
31,20220103,121900,14400,14400,14400,14400,20
32,20220103,115300,14400,14400,14400,14400,43
33,20220103,115100,14400,14400,14400,14400,186
34,20220103,114400,14400,14400,14400,14400,10
35,20220103,113900,14400,14400,14400,14400,2
36,20220103,113100,14400,14400,14400,14400,79
37,20220103,111400,14350,14350,14350,14350,165
38,20220103,111300,14350,14350,14350,14350,15
39,20220103,110800,14400,14400,14400,14400,270
40,20220103,110600,14400,14400,14400,14400,351
41,20220103,110500,14400,14400,14400,14400,489
42,20220103,110400,14400,14400,14400,14400,2
43,20220103,110000,14400,14400,14400,14400,39
44,20220103,105700,14400,14400,14400,14400,4
45,20220103,104700,14350,14350,14350,14350,36
46,20220103,104500,14350,14350,14350,14350,4
47,20220103,104400,14350,14350,14350,14350,6
48,20220103,103700,14400,14400,14400,14400,80
49,20220103,103100,14400,14400,14400,14400,4
50,20220103,102700,14400,14400,14400,14400,50
51,20220103,102200,14400,14400,14400,14400,60
52,20220103,102100,14400,14400,14400,14400,392
53,20220103,102000,14400,14400,14400,14400,23
54,20220103,101800,14400,14400,14400,14400,100
55,20220103,101600,14400,14400,14400,14400,251
56,20220103,101500,14400,14400,14400,14400,349
57,20220103,101400,14400,14400,14400,14400,698
58,20220103,100900,14350,14350,14350,14350,1
59,20220103,100800,14400,14400,14400,14400,1
60,20220103,100600,14400,14400,14300,14300,209
61,20220103,100500,14400,14400,14400,14400,1
62,20220103,100300,14400,14400,14400,14400,1
63,20220103,100100,14400,14400,14400,14400,1
64,20220103,100000,14450,14450,14400,14400,2224
