,date,time,open,high,low,close,volume
0,20211230,153000,27700,27700,27700,27700,15
1,20211230,150000,27450,27450,27450,27450,47
2,20211230,143000,27450,27450,27450,27450,27
3,20211230,140000,27450,27450,27450,27450,15
4,20211230,133000,27450,27450,27450,27450,13
5,20211230,130000,27450,27450,27450,27450,6
6,20211230,93000,27500,27500,27500,27500,3
7,20211230,90000,27750,27750,27750,27750,1
8,20211229,153000,27450,27450,27450,27450,28
9,20211229,120000,27750,27750,27750,27750,15
10,20211229,90000,27750,27750,27750,27750,2
11,20211228,143000,27500,27500,27500,27500,1
12,20211228,133000,27350,27350,27350,27350,3
13,20211228,130000,27350,27350,27350,27350,13
14,20211228,123000,27350,27350,27350,27350,9
15,20211228,120000,27350,27350,27350,27350,1
16,20211228,113000,27200,27200,27200,27200,112
17,20211228,110000,27200,27200,27200,27200,201
18,20211228,103000,27350,27350,27350,27350,297
19,20211228,93000,27200,27200,27200,27200,300
20,20211227,153000,27550,27550,27550,27550,27
21,20211227,150000,27550,27550,27550,27550,15
22,20211227,140000,27300,27300,27300,27300,100
23,20211227,133000,27300,27300,27300,27300,105
24,20211227,130000,27300,27300,27300,27300,24
25,20211227,123000,27450,27450,27450,27450,1
26,20211227,113000,27600,27600,27600,27600,4
27,20211227,110000,27200,27200,27200,27200,2
28,20211227,103000,27200,27200,27200,27200,7
29,20211227,100000,27200,27200,27200,27200,3
30,20211227,93000,26800,26800,26800,26800,103
31,20211227,90000,27900,27900,27900,27900,1
32,20211224,153000,27300,27300,27300,27300,50
33,20211224,123000,28250,28250,28250,28250,1
34,20211224,120000,28200,28200,28200,28200,1
35,20211224,113000,28150,28150,28150,28150,4
36,20211224,90000,28300,28300,28300,28300,55
37,20211223,153000,28250,28250,28250,28250,12
38,20211223,133000,27600,27600,27600,27600,6
39,20211223,130000,27600,27600,27600,27600,52
40,20211223,100000,28350,28350,28350,28350,2
41,20211222,153000,28350,28350,28350,28350,50
42,20211222,143000,28300,28300,28300,28300,176
43,20211222,130000,28600,28600,28600,28600,9
44,20211222,113000,28600,28600,28600,28600,10
45,20211222,110000,28600,28600,28600,28600,80
46,20211222,103000,28850,28850,28850,28850,1
47,20211222,93000,28600,28600,28600,28600,6
48,20211222,90000,28600,28600,28600,28600,125
49,20211221,153000,28600,28600,28600,28600,1
50,20211221,150000,28500,28500,28500,28500,26
51,20211221,130000,28500,28500,28500,28500,4
52,20211221,103000,28300,28300,28300,28300,2
53,20211221,100000,28000,28000,28000,28000,4
54,20211221,93000,27600,27600,27600,27600,22
55,20211220,153000,28400,28400,28400,28400,105
56,20211220,150000,28500,28500,28500,28500,46
57,20211220,143000,28500,28500,28500,28500,13
58,20211220,140000,28550,28550,28550,28550,20
59,20211220,120000,28650,28650,28650,28650,2
60,20211220,113000,28650,28650,28650,28650,15
61,20211220,103000,28650,28650,28650,28650,1
62,20211220,93000,28500,28500,28500,28500,1
63,20211220,90000,28650,28650,28650,28650,1
64,20211217,153000,28650,28650,28650,28650,30
65,20211217,143000,28900,28900,28900,28900,1
66,20211217,110000,28950,28950,28950,28950,52
67,20211217,103000,29000,29000,29000,29000,4
68,20211217,100000,29000,29000,29000,29000,10
69,20211217,93000,28850,28850,28850,28850,3
70,20211216,150000,28850,28850,28850,28850,20
71,20211216,143000,28800,28800,28800,28800,5
72,20211216,140000,28800,28800,28800,28800,21
73,20211216,133000,28800,28800,28800,28800,32
74,20211216,123000,28750,28750,28750,28750,100
75,20211216,113000,28800,28800,28800,28800,10
76,20211216,103000,28750,28750,28750,28750,66
77,20211216,100000,28750,28750,28750,28750,3
78,20211215,153000,28750,28750,28750,28750,16
